expense_id,title,amount,label,comments,expense_date,type,category,expense_number,status
1104,Frais de transaction,280.27,FRAIS_BANQUE,Services carte entreprise,2024-11-09,mensuel,Frais_Bancaires,EXP202401104,paid
1105,Mise en conformité RGPD,3199.12,PROGRAMME_CONFORMITÉ,,2024-11-13,annuel,Juridique_Conformité,EXP202401105,paid
1106,Transfert international,866.85,FRAIS_BANQUE,,2025-07-13,mensuel,Frais_Bancaires,EXP202501106,paid
1107,Audit technique,4545.29,AVIS_PRO,Expertise technique,2025-05-11,divers,Conseil,EXP202501107,paid
1108,BambooHR,757.59,LOGICIEL_RH,Système RH intégré,2024-10-13,mensuel,Outils_RH,EXP202401108,paid
1109,Hébergement AWS,556.17,HÉBERGEMENT_CLOUD,,2024-10-15,mensuel,Services_Cloud,EXP202401109,paid
1110,Développement compétences,1303.5,ATELIER,,2025-04-28,trimestriel,Formations,EXP202501110,paid
1111,Transfert international,933.94,FRAIS_BANQUE,,2025-05-10,mensuel,Frais_Bancaires,EXP202501111,paid
1112,Audit de conformité,6863.47,PROGRAMME_CONFORMITÉ,Conseil contrats,2024-10-22,annuel,Juridique_Conformité,EXP202401112,paid
1113,Audit de conformité,2577.86,AUDIT_CONFORMITÉ,Revue gouvernance,2025-06-02,trimestriel,Juridique_Conformité,EXP202501113,paid
1114,Audit de conformité,5893.85,PROGRAMME_CONFORMITÉ,,2024-12-06,annuel,Juridique_Conformité,EXP202401114,paid
1115,Formation technique,1072.78,ATELIER,Atelier management,2025-03-03,trimestriel,Formations,EXP202501115,paid
1116,Audit de conformité,2697.96,AUDIT_CONFORMITÉ,,2024-12-27,trimestriel,Juridique_Conformité,EXP202401116,paid
1117,Équipement réseau,4598.19,ACHAT_ÉQUIPEMENT,Mobilier ergonomique,2025-07-23,divers,Équipement,EXP202501117,paid
1118,Outil Performance,420.43,OUTILS_RECRUTEMENT,,2024-10-01,mensuel,Outils_RH,EXP202401118,paid
1119,Matériel d’impression,6719.11,INVESTISSEMENT_INFRA,Renouvellement matériel IT,2024-08-18,annuel,Équipement,EXP202401119,paid
1120,Billets d’avion,2288.69,CONFÉRENCE_PRO,Formation externe hors site,2025-05-28,divers,Déplacements,EXP202501120,paid
1121,Logiciel ATS,626.24,OUTILS_RECRUTEMENT,,2024-12-16,mensuel,Outils_RH,EXP202401121,paid
1122,Facture électricité,808.44,FRAIS_BUREAU,,2025-07-20,mensuel,Services_Publiques,EXP202501122,paid
1123,Équipement réseau,1378.03,INVESTISSEMENT_INFRA,,2025-05-14,annuel,Équipement,EXP202501123,paid
1124,Frais de transaction,440.36,FRAIS_BANQUE,,2025-05-24,mensuel,Frais_Bancaires,EXP202501124,paid
1125,Services Azure,1040.31,INFRA_SAAS,Développement agile,2025-03-09,mensuel,Services_Cloud,EXP202501125,paid
1126,Adobe Creative Cloud,211.85,ABONNEMENT_LOGICIEL,,2025-05-16,mensuel,Abonnements,EXP202501126,paid
1127,Développement site web,1861.46,FORFAIT_SEO,Campagne publicitaire en ligne,2025-04-18,trimestriel,Marketing,EXP202501127,paid
1128,Service bancaire,222.09,FRAIS_BANQUE,,2025-07-09,mensuel,Frais_Bancaires,EXP202501128,paid
1129,DigitalOcean,1428.99,INFRA_SAAS,,2025-01-25,mensuel,Services_Cloud,EXP202501129,paid
1130,Fête d’entreprise,984.69,REPAS_AFFAIRE,,2025-01-26,divers,Divertissement,EXP202501130,unpaid
1131,Facture électricité,353.87,FRAIS_BUREAU,,2025-07-13,mensuel,Services_Publiques,EXP202501131,paid
1132,Consultation juridique,5349.26,PROGRAMME_CONFORMITÉ,Audit conformité RGPD,2024-10-09,annuel,Juridique_Conformité,EXP202401132,paid
1133,Power BI Pro,4314.89,LICENCE_ENTREPRISE,,2025-05-01,annuel,Licences_Logicielles,EXP202501133,paid
1134,Service bancaire,185.77,FRAIS_BANQUE,Frais de compte,2024-11-29,mensuel,Frais_Bancaires,EXP202401134,paid
1135,Consultation juridique,3425.97,AUDIT_CONFORMITÉ,Revue gouvernance,2025-07-10,trimestriel,Juridique_Conformité,EXP202501135,paid
1136,Zoom Pro,358.69,OUTILS_NUMÉRIQUES,,2024-12-04,mensuel,Abonnements,EXP202401136,paid
1137,Microsoft 365,581.41,ABONNEMENT_LOGICIEL,,2025-07-06,mensuel,Abonnements,EXP202501137,paid
1138,Conseil RH,6304.5,AVIS_PRO,Audit organisationnel,2024-09-07,divers,Conseil,EXP202401138,paid
1139,Frais tenue de compte,892.35,FRAIS_BANQUE,Services carte entreprise,2024-11-24,mensuel,Frais_Bancaires,EXP202401139,paid
1140,Équipement réseau,2810.7,INVESTISSEMENT_INFRA,Écrans HD,2025-04-26,annuel,Équipement,EXP202501140,paid
1141,Facture eau,1347.3,FRAIS_BUREAU,,2024-10-05,mensuel,Services_Publiques,EXP202401141,unpaid
1142,Ramettes papier,161.82,MATÉRIEL_BUREAU,Produits hygiène,2025-03-25,divers,Fournitures_Bureau,EXP202501142,paid
1143,Frais de transaction,672.74,FRAIS_BANQUE,,2024-08-31,mensuel,Frais_Bancaires,EXP202401143,paid
1144,Logiciel ATS,365.68,LOGICIEL_RH,Plateforme recrutement,2024-11-29,mensuel,Outils_RH,EXP202401144,unpaid
1145,Services Azure,1850.22,HÉBERGEMENT_CLOUD,Cloud computing développement produit,2024-08-14,mensuel,Services_Cloud,EXP202401145,paid
1146,Licence Windows Server,17243.28,SUITE_LOGICIELLE,CRM pour suivi ventes,2025-01-06,annuel,Licences_Logicielles,EXP202501146,paid
1147,Facture eau,1443.29,TÉLÉCOM,,2025-04-13,mensuel,Services_Publiques,EXP202501147,paid
1148,Conseil RH,4884.07,AVIS_PRO,Expertise technique,2024-09-05,divers,Conseil,EXP202401148,paid
1149,Papeterie,398.48,MATÉRIEL_BUREAU,Accessoires de bureau,2025-06-28,divers,Fournitures_Bureau,EXP202501149,paid
1150,Logiciel ATS,635.52,OUTILS_RECRUTEMENT,,2025-02-17,mensuel,Outils_RH,EXP202501150,paid
1151,Audit de conformité,6700.18,PROGRAMME_CONFORMITÉ,Conseil contrats,2024-11-02,annuel,Juridique_Conformité,EXP202401151,paid
1152,BambooHR,591.36,OUTILS_RECRUTEMENT,,2024-08-15,mensuel,Outils_RH,EXP202401152,paid
1153,Révision contrat,2699.23,AUDIT_CONFORMITÉ,,2025-04-11,trimestriel,Juridique_Conformité,EXP202501153,paid
1154,Licence SAP,16052.19,SUITE_LOGICIELLE,,2024-11-21,annuel,Licences_Logicielles,EXP202401154,paid
1155,Marketing Facebook,1765.65,CAMPAGNE_PUB,Campagne publicitaire en ligne,2024-12-03,trimestriel,Marketing,EXP202401155,paid
1156,Licence Salesforce,7970.18,LOGICIEL_PRO,CRM pour suivi ventes,2024-09-20,trimestriel,Licences_Logicielles,EXP202401156,paid
1157,Frais de transaction,462.37,FRAIS_BANQUE,Change devises,2025-07-04,mensuel,Frais_Bancaires,EXP202501157,paid
1158,Assurance véhicule,2935.25,COUVERTURE_PRO,Assurance bureau,2024-09-16,annuel,Assurances,EXP202401158,paid
1159,Assurance responsabilité,4905.05,COUVERTURE_PRO,Assurance bureau,2024-09-11,annuel,Assurances,EXP202401159,paid
1160,Facture eau,485.37,TÉLÉCOM,,2025-04-08,mensuel,Services_Publiques,EXP202501160,unpaid
1161,Participation atelier,2547.79,CERTIFICATION,,2025-02-02,trimestriel,Formations,EXP202501161,paid
1162,Chaise ergonomique,7622.55,INVESTISSEMENT_INFRA,,2024-09-27,annuel,Équipement,EXP202401162,paid
1163,Matériel d’impression,4318.78,INVESTISSEMENT_INFRA,,2025-01-11,annuel,Équipement,EXP202501163,paid
1164,Déplacement conférence,3705.49,CONFÉRENCE_PRO,,2024-11-24,divers,Déplacements,EXP202401164,paid
1165,Développement site web,3505.39,CAMPAGNE_PUB,SEO visibilité web,2025-07-20,trimestriel,Marketing,EXP202501165,paid
1166,Révision contrat,1586.41,PROGRAMME_CONFORMITÉ,Conseil contrats,2024-07-29,annuel,Juridique_Conformité,EXP202401166,paid
1167,Google Cloud Platform,946.54,HÉBERGEMENT_CLOUD,,2025-03-17,mensuel,Services_Cloud,EXP202501167,paid
1168,BambooHR,316.39,LOGICIEL_RH,,2024-11-14,mensuel,Outils_RH,EXP202401168,paid
1169,Cloudflare,875.02,INFRA_SAAS,Cloud computing développement produit,2025-04-04,mensuel,Services_Cloud,EXP202501169,paid
1170,Facture eau,866.93,FRAIS_BUREAU,,2025-07-10,mensuel,Services_Publiques,EXP202501170,paid
1171,Assurance responsabilité,9058.7,COUVERTURE_PRO,,2025-07-24,annuel,Assurances,EXP202501171,paid
1172,Audit de conformité,858.68,AUDIT_CONFORMITÉ,,2025-06-23,trimestriel,Juridique_Conformité,EXP202501172,paid
1173,Logiciel ATS,917.73,LOGICIEL_RH,Plateforme recrutement,2025-04-23,mensuel,Outils_RH,EXP202501173,paid
1174,Abonnement Internet,967.86,FRAIS_BUREAU,,2025-06-12,mensuel,Services_Publiques,EXP202501174,paid
1175,DigitalOcean,251.53,INFRA_SAAS,Développement agile,2025-05-12,mensuel,Services_Cloud,EXP202501175,paid
1176,Mise en conformité RGPD,2796.0,PROGRAMME_CONFORMITÉ,,2025-03-26,annuel,Juridique_Conformité,EXP202501176,paid
1177,BambooHR,1184.8,LOGICIEL_RH,Système RH intégré,2025-01-27,mensuel,Outils_RH,EXP202501177,paid
1178,Licence Salesforce,10207.23,SUITE_LOGICIELLE,CRM pour suivi ventes,2025-04-27,annuel,Licences_Logicielles,EXP202501178,paid
1179,Mutuelle santé,10128.0,COUVERTURE_PRO,Cyber-risque,2024-08-12,annuel,Assurances,EXP202401179,paid
1180,Chaise ergonomique,2607.09,INVESTISSEMENT_INFRA,,2024-12-22,annuel,Équipement,EXP202401180,paid
1181,Facture électricité,777.65,FRAIS_BUREAU,Frais climatisation et chauffage,2025-01-15,mensuel,Services_Publiques,EXP202501181,paid
1182,Chauffage bureau,957.51,TÉLÉCOM,Internet professionnel haut débit,2025-03-06,mensuel,Services_Publiques,EXP202501182,paid
1183,Assurance véhicule,4128.2,COUVERTURE_PRO,Responsabilité civile,2025-05-18,annuel,Assurances,EXP202501183,paid
1184,Base de données Oracle,7191.9,LOGICIEL_PRO,,2024-10-21,trimestriel,Licences_Logicielles,EXP202401184,paid
1185,DigitalOcean,1646.11,INFRA_SAAS,,2024-09-26,mensuel,Services_Cloud,EXP202401185,paid
1186,GitHub Entreprise,422.58,OUTILS_NUMÉRIQUES,,2025-01-20,mensuel,Abonnements,EXP202501186,unpaid
1187,Facture eau,898.68,SERVICES_UTILITAIRES,,2024-10-04,mensuel,Services_Publiques,EXP202401187,paid
1188,Facture électricité,323.13,TÉLÉCOM,Internet professionnel haut débit,2024-10-11,mensuel,Services_Publiques,EXP202401188,paid
1189,Licence Windows Server,14942.43,LICENCE_ENTREPRISE,CRM pour suivi ventes,2024-08-02,annuel,Licences_Logicielles,EXP202401189,paid
1190,Hébergement hôtelier,6400.62,CONFÉRENCE_PRO,,2024-11-05,divers,Déplacements,EXP202401190,paid
1191,Déjeuner d’équipe,1759.08,REPAS_AFFAIRE,Déjeuner mensuel du personnel,2024-11-19,divers,Divertissement,EXP202401191,paid
1192,Chaise ergonomique,4304.72,ACHAT_ÉQUIPEMENT,,2025-06-17,divers,Équipement,EXP202501192,unpaid
1193,Matériel d’impression,2337.11,ACHAT_ÉQUIPEMENT,,2025-04-05,divers,Équipement,EXP202501193,paid
1194,Workday,264.01,OUTILS_RECRUTEMENT,Plateforme recrutement,2025-03-05,mensuel,Outils_RH,EXP202501194,paid
1195,BambooHR,791.98,LOGICIEL_RH,,2024-09-16,mensuel,Outils_RH,EXP202401195,paid
1196,Frais de transaction,166.57,FRAIS_BANQUE,Commission transfert,2025-05-29,mensuel,Frais_Bancaires,EXP202501196,paid
1197,Assurance véhicule,7281.97,COUVERTURE_PRO,Responsabilité civile,2024-09-02,annuel,Assurances,EXP202401197,paid
1198,Billets d’avion,4366.71,CONFÉRENCE_PRO,Formation externe hors site,2024-12-09,divers,Déplacements,EXP202401198,paid
1199,Audit de conformité,2385.81,AUDIT_CONFORMITÉ,Appui réglementaire,2024-09-16,trimestriel,Juridique_Conformité,EXP202401199,paid
1200,Licence SAP,1351.84,LOGICIEL_PRO,Base données projets clients,2025-01-15,trimestriel,Licences_Logicielles,EXP202501200,paid
1201,Écran de travail,5312.54,INVESTISSEMENT_INFRA,Infrastructure réseau,2025-07-05,annuel,Équipement,EXP202501201,paid
1202,Dîner client,1406.86,ACTIVITÉ_EQUIPE,Activité d’équipe pour renforcer la cohésion,2025-05-10,divers,Divertissement,EXP202501202,paid
1203,Chauffage bureau,1217.92,TÉLÉCOM,Facture électricité bureau Casablanca,2025-07-05,mensuel,Services_Publiques,EXP202501203,paid
1204,Licence Windows Server,23589.28,LICENCE_ENTREPRISE,,2024-12-06,annuel,Licences_Logicielles,EXP202401204,paid
1205,Consultation juridique,2002.11,AUDIT_CONFORMITÉ,,2025-05-21,trimestriel,Juridique_Conformité,EXP202501205,paid
1206,Power BI Pro,4554.53,LOGICIEL_PRO,,2025-01-06,trimestriel,Licences_Logicielles,EXP202501206,paid
1207,Outil Performance,102.81,OUTILS_RECRUTEMENT,Formation continue en ligne,2024-11-20,mensuel,Outils_RH,EXP202401207,paid
1208,GitHub Entreprise,600.18,OUTILS_NUMÉRIQUES,,2024-10-31,mensuel,Abonnements,EXP202401208,paid
1209,BambooHR,654.5,OUTILS_RECRUTEMENT,,2025-04-23,mensuel,Outils_RH,EXP202501209,paid
1210,Création de contenu,903.5,CAMPAGNE_PUB,,2025-03-18,trimestriel,Marketing,EXP202501210,paid
1211,Frais de change,707.06,FRAIS_BANQUE,Frais de compte,2024-07-29,mensuel,Frais_Bancaires,EXP202401211,paid
1212,Certification professionnelle,2859.91,CERTIFICATION,Atelier management,2024-09-22,trimestriel,Formations,EXP202401212,paid
1213,GitHub Entreprise,680.66,OUTILS_NUMÉRIQUES,Suite créative marketing,2025-03-21,mensuel,Abonnements,EXP202501213,paid
1214,BambooHR,808.15,LOGICIEL_RH,Système RH intégré,2025-06-09,mensuel,Outils_RH,EXP202501214,paid
1215,Outil Performance,675.99,OUTILS_RECRUTEMENT,Outil évaluation performance,2024-08-11,mensuel,Outils_RH,EXP202401215,paid
1216,Hébergement AWS,496.16,INFRA_SAAS,,2025-04-03,mensuel,Services_Cloud,EXP202501216,paid
1217,Certification professionnelle,679.8,ATELIER,,2024-10-01,trimestriel,Formations,EXP202401217,paid
1218,Services Azure,161.16,HÉBERGEMENT_CLOUD,,2025-01-07,mensuel,Services_Cloud,EXP202501218,paid
1219,Power BI Pro,3041.06,PLATEFORME_TECHNIQUE,Outils décisionnels,2025-03-01,trimestriel,Licences_Logicielles,EXP202501219,paid
1220,Chauffage bureau,233.1,TÉLÉCOM,,2025-01-18,mensuel,Services_Publiques,EXP202501220,paid
1221,Papeterie,372.18,MATÉRIEL_BUREAU,,2025-02-18,divers,Fournitures_Bureau,EXP202501221,paid
1222,Frais de change,871.03,FRAIS_BANQUE,,2025-06-05,mensuel,Frais_Bancaires,EXP202501222,paid
1223,Certification professionnelle,2587.78,ATELIER,,2025-01-03,trimestriel,Formations,EXP202501223,paid
1224,Facture eau,522.33,TÉLÉCOM,Facture électricité bureau Casablanca,2025-01-13,mensuel,Services_Publiques,EXP202501224,paid
1225,Mutuelle santé,10482.53,COUVERTURE_PRO,,2024-09-30,annuel,Assurances,EXP202401225,paid
1226,Workday,279.91,OUTILS_RECRUTEMENT,Système RH intégré,2024-08-03,mensuel,Outils_RH,EXP202401226,paid
1227,Logiciel ATS,1090.32,LOGICIEL_RH,Plateforme recrutement,2025-07-03,mensuel,Outils_RH,EXP202501227,paid
1228,Mutuelle santé,5843.66,COUVERTURE_PRO,,2024-12-29,annuel,Assurances,EXP202401228,paid
1229,Cours en ligne,2285.99,CERTIFICATION,,2025-05-31,trimestriel,Formations,EXP202501229,paid
1230,Déplacement conférence,1958.84,CONFÉRENCE_PRO,Formation/conférence,2025-04-04,divers,Déplacements,EXP202501230,paid
1231,Audit de conformité,2735.31,AUDIT_CONFORMITÉ,,2025-04-03,trimestriel,Juridique_Conformité,EXP202501231,paid
1232,Assistance IT,664.71,CONTRAT_ENTRETIEN,,2024-12-26,divers,Maintenance,EXP202401232,paid
1233,Chaise ergonomique,4516.26,INVESTISSEMENT_INFRA,Infrastructure réseau,2025-06-03,annuel,Équipement,EXP202501233,paid
1234,Hébergement hôtelier,7737.09,CONFÉRENCE_PRO,Visite client,2025-02-03,divers,Déplacements,EXP202501234,paid
1235,Service bancaire,384.01,FRAIS_BANQUE,Change devises,2025-01-10,mensuel,Frais_Bancaires,EXP202501235,paid
1236,Cloudflare,1889.35,HÉBERGEMENT_CLOUD,Développement agile,2025-05-31,mensuel,Services_Cloud,EXP202501236,paid
1237,Mise en conformité RGPD,4447.32,PROGRAMME_CONFORMITÉ,Audit conformité RGPD,2025-05-06,annuel,Juridique_Conformité,EXP202501237,paid
1238,Transfert international,501.22,FRAIS_BANQUE,Change devises,2025-04-21,mensuel,Frais_Bancaires,EXP202501238,paid
1239,Cours en ligne,2060.28,ATELIER,Certification IT,2025-06-14,trimestriel,Formations,EXP202501239,paid
1240,Achat ordinateur,4144.33,ACHAT_ÉQUIPEMENT,,2025-07-03,divers,Équipement,EXP202501240,paid
1241,Réparation matériel,735.65,CONTRAT_ENTRETIEN,,2025-03-28,divers,Maintenance,EXP202501241,paid
1242,Cloudflare,1280.31,INFRA_SAAS,,2025-04-01,mensuel,Services_Cloud,EXP202501242,paid
1243,Analyse métier,7557.22,AVIS_PRO,Expertise technique,2024-08-24,divers,Conseil,EXP202401243,paid
1244,Frais de transaction,842.13,FRAIS_BANQUE,,2025-03-08,mensuel,Frais_Bancaires,EXP202501244,paid
1245,Google Cloud Platform,1652.62,HÉBERGEMENT_CLOUD,,2025-02-27,mensuel,Services_Cloud,EXP202501245,paid
1246,Outil Performance,343.77,OUTILS_RECRUTEMENT,,2025-02-17,mensuel,Outils_RH,EXP202501246,unpaid
1247,Transfert international,672.25,FRAIS_BANQUE,,2024-12-08,mensuel,Frais_Bancaires,EXP202401247,paid
1248,Licence Windows Server,2613.3,LOGICIEL_PRO,Outils décisionnels,2025-07-11,trimestriel,Licences_Logicielles,EXP202501248,paid
1249,Consultation juridique,2178.19,AUDIT_CONFORMITÉ,,2025-04-13,trimestriel,Juridique_Conformité,EXP202501249,paid
1250,Licence Windows Server,12619.8,SUITE_LOGICIELLE,Licence serveur IT,2025-05-19,annuel,Licences_Logicielles,EXP202501250,paid
1251,Mise en conformité RGPD,4401.5,PROGRAMME_CONFORMITÉ,Revue gouvernance,2025-01-06,annuel,Juridique_Conformité,EXP202501251,paid
1252,Facture électricité,1313.08,FRAIS_BUREAU,,2025-05-30,mensuel,Services_Publiques,EXP202501252,paid
1253,Chaise ergonomique,6467.18,INVESTISSEMENT_INFRA,Infrastructure réseau,2025-02-28,annuel,Équipement,EXP202501253,paid
1254,Logiciel ATS,1023.05,LOGICIEL_RH,,2025-05-29,mensuel,Outils_RH,EXP202501254,paid
1255,Frais tenue de compte,557.18,FRAIS_BANQUE,,2024-11-08,mensuel,Frais_Bancaires,EXP202401255,paid
1256,LinkedIn Recruiter,106.57,LOGICIEL_RH,Outil évaluation performance,2024-09-11,mensuel,Outils_RH,EXP202401256,paid
1257,Participation atelier,2748.45,ATELIER,Certification IT,2025-05-12,trimestriel,Formations,EXP202501257,paid
1258,Audit de conformité,6132.14,PROGRAMME_CONFORMITÉ,Revue gouvernance,2025-04-22,annuel,Juridique_Conformité,EXP202501258,unpaid
1259,Abonnement Internet,1244.58,TÉLÉCOM,Téléphonie équipe interne,2025-01-12,mensuel,Services_Publiques,EXP202501259,paid
1260,Abonnement Internet,1060.06,SERVICES_UTILITAIRES,,2025-07-03,mensuel,Services_Publiques,EXP202501260,paid
1261,Audit technique,8054.3,AVIS_PRO,,2025-04-14,divers,Conseil,EXP202501261,paid
1262,Outil Performance,628.39,LOGICIEL_RH,,2025-05-04,mensuel,Outils_RH,EXP202501262,paid
1263,BambooHR,817.96,LOGICIEL_RH,,2025-02-04,mensuel,Outils_RH,EXP202501263,paid
1264,Formation technique,2062.9,CERTIFICATION,,2025-01-13,trimestriel,Formations,EXP202501264,paid
1265,Licence Salesforce,1218.22,LOGICIEL_PRO,,2025-04-07,trimestriel,Licences_Logicielles,EXP202501265,paid
1266,Slack Premium,677.39,PLATEFORME_SAAS,Suite créative marketing,2025-07-10,mensuel,Abonnements,EXP202501266,paid
1267,Transfert international,793.08,FRAIS_BANQUE,Frais de compte,2024-11-10,mensuel,Frais_Bancaires,EXP202401267,paid
1268,Logiciel ATS,667.39,LOGICIEL_RH,Système RH intégré,2025-06-26,mensuel,Outils_RH,EXP202501268,paid
1269,Frais de change,475.86,FRAIS_BANQUE,,2025-01-11,mensuel,Frais_Bancaires,EXP202501269,paid
1270,Audit technique,2249.44,AVIS_PRO,Audit organisationnel,2025-04-25,divers,Conseil,EXP202501270,paid
1271,Frais de change,252.47,FRAIS_BANQUE,Frais de compte,2024-12-31,mensuel,Frais_Bancaires,EXP202401271,paid
1272,Logiciel ATS,341.03,LOGICIEL_RH,,2024-11-19,mensuel,Outils_RH,EXP202401272,paid
1273,Cloudflare,1103.63,HÉBERGEMENT_CLOUD,,2024-11-17,mensuel,Services_Cloud,EXP202401273,paid
1274,Frais de transaction,726.4,FRAIS_BANQUE,,2024-07-28,mensuel,Frais_Bancaires,EXP202401274,paid
1275,Conseil informatique,1485.89,AVIS_PRO,,2024-08-15,divers,Conseil,EXP202401275,paid
1276,Fournitures café,616.45,MATÉRIEL_BUREAU,Snacks et café,2025-07-11,divers,Fournitures_Bureau,EXP202501276,paid
1277,Cours en ligne,2388.23,CERTIFICATION,Certification IT,2025-04-18,trimestriel,Formations,EXP202501277,paid
1278,Logiciel ATS,571.38,OUTILS_RECRUTEMENT,,2025-06-05,mensuel,Outils_RH,EXP202501278,paid
1279,Écran de travail,3390.73,INVESTISSEMENT_INFRA,,2025-06-26,annuel,Équipement,EXP202501279,paid
1280,Révision contrat,3819.36,PROGRAMME_CONFORMITÉ,,2025-05-24,annuel,Juridique_Conformité,EXP202501280,paid
1281,Assurance responsabilité,11453.09,COUVERTURE_PRO,Cyber-risque,2025-02-01,annuel,Assurances,EXP202501281,paid
1282,Frais de transaction,776.44,FRAIS_BANQUE,Commission transfert,2024-09-15,mensuel,Frais_Bancaires,EXP202401282,paid
1283,Chauffage bureau,824.66,TÉLÉCOM,Téléphonie équipe interne,2025-01-11,mensuel,Services_Publiques,EXP202501283,paid
1284,Mise en conformité RGPD,5442.43,PROGRAMME_CONFORMITÉ,Conseil contrats,2025-05-30,annuel,Juridique_Conformité,EXP202501284,paid
1285,Dîner client,1667.44,ÉVÉNEMENT_ENTREPRISE,,2025-02-15,divers,Divertissement,EXP202501285,paid
1286,Audit de conformité,5766.42,PROGRAMME_CONFORMITÉ,Audit conformité RGPD,2024-11-15,annuel,Juridique_Conformité,EXP202401286,unpaid
1287,Logiciel ATS,603.72,LOGICIEL_RH,,2025-05-06,mensuel,Outils_RH,EXP202501287,paid
1288,Achat ordinateur,1178.25,ACHAT_ÉQUIPEMENT,Mobilier ergonomique,2024-08-13,divers,Équipement,EXP202401288,paid
1289,Écran de travail,4608.92,INVESTISSEMENT_INFRA,,2025-07-10,annuel,Équipement,EXP202501289,paid
1290,Matériel d’impression,5905.07,INVESTISSEMENT_INFRA,,2025-02-01,annuel,Équipement,EXP202501290,paid
1291,Cloudflare,980.96,INFRA_SAAS,Cloud computing développement produit,2025-04-19,mensuel,Services_Cloud,EXP202501291,paid
1292,Google Ads,2555.36,FORFAIT_SEO,,2025-03-08,trimestriel,Marketing,EXP202501292,paid
1293,Hébergement AWS,1067.96,INFRA_SAAS,Sécurité des données,2025-01-25,mensuel,Services_Cloud,EXP202501293,paid
1294,Achat ordinateur,2016.26,ACHAT_ÉQUIPEMENT,,2025-02-05,divers,Équipement,EXP202501294,paid
1295,GitHub Entreprise,183.27,ABONNEMENT_LOGICIEL,,2024-09-29,mensuel,Abonnements,EXP202401295,paid
1296,Billets d’avion,4297.12,CONFÉRENCE_PRO,,2024-09-20,divers,Déplacements,EXP202401296,paid
1297,Service bancaire,635.74,FRAIS_BANQUE,,2024-10-02,mensuel,Frais_Bancaires,EXP202401297,paid
1298,Google Cloud Platform,1666.97,INFRA_SAAS,,2025-02-28,mensuel,Services_Cloud,EXP202501298,paid
1299,DigitalOcean,1919.77,INFRA_SAAS,Sécurité des données,2025-04-25,mensuel,Services_Cloud,EXP202501299,paid
1300,Facture eau,280.97,TÉLÉCOM,Téléphonie équipe interne,2024-11-06,mensuel,Services_Publiques,EXP202401300,paid
1301,Téléphonie entreprise,823.03,TÉLÉCOM,Frais climatisation et chauffage,2025-05-16,mensuel,Services_Publiques,EXP202501301,paid
1302,Téléphonie entreprise,1050.52,FRAIS_BUREAU,Internet professionnel haut débit,2024-12-31,mensuel,Services_Publiques,EXP202401302,paid
1303,Zoom Pro,115.43,OUTILS_NUMÉRIQUES,,2025-07-28,mensuel,Abonnements,EXP202501303,paid
1304,Assurance responsabilité,7287.07,COUVERTURE_PRO,,2024-09-20,annuel,Assurances,EXP202401304,paid
1305,Frais de transaction,368.14,FRAIS_BANQUE,,2025-07-06,mensuel,Frais_Bancaires,EXP202501305,paid
1306,Dîner client,1232.42,REPAS_AFFAIRE,,2025-04-02,divers,Divertissement,EXP202501306,paid
1307,Logiciel ATS,265.84,OUTILS_RECRUTEMENT,,2025-05-15,mensuel,Outils_RH,EXP202501307,paid
1308,LinkedIn Recruiter,998.37,OUTILS_RECRUTEMENT,Outil évaluation performance,2024-10-22,mensuel,Outils_RH,EXP202401308,paid
1309,Assurance responsabilité,8790.36,COUVERTURE_PRO,Cyber-risque,2024-11-02,annuel,Assurances,EXP202401309,paid
1310,Accessoires de bureau,377.79,MATÉRIEL_BUREAU,,2024-10-26,divers,Fournitures_Bureau,EXP202401310,paid
1311,Google Cloud Platform,551.72,INFRA_SAAS,Cloud computing développement produit,2025-03-18,mensuel,Services_Cloud,EXP202501311,paid
1312,DigitalOcean,1442.32,INFRA_SAAS,,2025-05-27,mensuel,Services_Cloud,EXP202501312,paid
1313,Audit de conformité,2778.77,AUDIT_CONFORMITÉ,Revue gouvernance,2025-03-04,trimestriel,Juridique_Conformité,EXP202501313,paid
1314,Microsoft 365,593.08,PLATEFORME_SAAS,Licences utilisateurs productivité,2025-06-25,mensuel,Abonnements,EXP202501314,paid
1315,Écran de travail,7920.41,INVESTISSEMENT_INFRA,Infrastructure réseau,2025-02-26,annuel,Équipement,EXP202501315,paid
1316,Outil Performance,242.37,LOGICIEL_RH,Système RH intégré,2024-12-03,mensuel,Outils_RH,EXP202401316,paid
1317,Adobe Creative Cloud,530.56,OUTILS_NUMÉRIQUES,,2024-08-14,mensuel,Abonnements,EXP202401317,paid
1318,Frais tenue de compte,734.47,FRAIS_BANQUE,,2024-11-03,mensuel,Frais_Bancaires,EXP202401318,paid
1319,Téléphonie entreprise,391.57,SERVICES_UTILITAIRES,Frais climatisation et chauffage,2024-08-07,mensuel,Services_Publiques,EXP202401319,paid
1320,Révision contrat,3491.82,AUDIT_CONFORMITÉ,,2024-12-30,trimestriel,Juridique_Conformité,EXP202401320,paid
1321,Cloudflare,1574.73,HÉBERGEMENT_CLOUD,Cloud computing développement produit,2025-06-15,mensuel,Services_Cloud,EXP202501321,paid
1322,Assurance cybersécurité,5622.95,COUVERTURE_PRO,,2025-02-04,annuel,Assurances,EXP202501322,paid
1323,Cloudflare,731.86,INFRA_SAAS,,2025-07-03,mensuel,Services_Cloud,EXP202501323,paid
