expense_id,title,amount,label,comments,expense_date,type,category,expense_number,status
390,Power BI Pro,6983.54,TECH_PLATFORM,Database system for clients and projects,2025-01-09,quarterly,Software_Licenses,EXP202500390,paid
391,Internet Service,816.55,TELECOM_SERVICES,Monthly electricity bill for Casablanca office,2025-01-01,monthly,Utilities,EXP202500391,paid
392,Workday,394.57,HR_SOFTWARE,Online training platform for skill growth,2025-02-22,monthly,HR_Tools,EXP202500392,paid
393,SEO Tools,3604.78,SEO_PACKAGE,Marketing content creation for social media,2025-03-07,quarterly,Marketing,EXP202500393,paid
394,Workday,1101.39,RECRUITMENT_TOOLS,Recruitment platform for sourcing qualified candidates,2024-08-29,monthly,HR_Tools,EXP202400394,paid
395,Performance Tool,413.21,RECRUITMENT_TOOLS,Recruitment platform for sourcing qualified candidates,2025-05-12,monthly,HR_Tools,EXP202500395,paid
396,Contract Review,2814.79,LEGAL_SERVICES,Regulatory support for IT sector,2025-05-18,quarterly,Legal_Compliance,EXP202500396,unpaid
397,Azure Services,742.04,INFRASTRUCTURE_SAAS,PaaS for agile development,2025-06-04,monthly,Cloud_Services,EXP202500397,paid
398,Audit Services,9823.93,LEGAL_CONSULTATION,GDPR compliance audit for client data,2024-12-29,annual,Legal_Compliance,EXP202400398,paid
399,Equipment Repair,500.3,MAINTENANCE_CONTRACT,Technical support for specialized software,2024-08-29,divers,Maintenance,EXP202400399,paid
400,Internet Service,1473.5,FACILITY_COSTS,Heating and air conditioning charges for office,2025-04-21,monthly,Utilities,EXP202500400,paid
401,Content Creation,1955.39,SEO_PACKAGE,Corporate and e-commerce website development,2024-12-12,quarterly,Marketing,EXP202400401,paid
402,Internet Service,228.23,UTILITIES_OFFICE,High-speed professional internet subscription,2025-01-17,monthly,Utilities,EXP202500402,paid
403,Google Cloud Platform,1764.36,INFRASTRUCTURE_SAAS,PaaS for agile development,2025-01-16,monthly,Cloud_Services,EXP202500403,paid
404,IT Support,2082.53,REPAIR_SERVICE,Technical support for specialized software,2025-02-09,divers,Maintenance,EXP202500404,paid
405,Azure Services,826.02,INFRASTRUCTURE_SAAS,Cloud computing for product development,2024-09-20,monthly,Cloud_Services,EXP202400405,paid
406,Cloudflare,747.97,INFRASTRUCTURE_SAAS,PaaS for agile development,2025-03-16,monthly,Cloud_Services,EXP202500406,paid
407,Workday,781.89,HR_SOFTWARE,Performance evaluation and talent development tools,2024-10-29,monthly,HR_Tools,EXP202400407,unpaid
408,Banking Service,153.99,TRANSACTION_FEES,Monthly account maintenance fee,2025-05-20,monthly,Banking_Fees,EXP202500408,paid
409,Audit Services,4372.39,LEGAL_CONSULTATION,GDPR compliance audit for client data,2025-05-25,annual,Legal_Compliance,EXP202500409,paid
410,Windows Server License,14649.2,ENTERPRISE_LICENSE,CRM platform to optimize sales tracking,2025-03-07,annual,Software_Licenses,EXP202500410,paid
411,Strategic Consulting,1768.49,BUSINESS_ADVISORY,Organizational performance audit,2024-09-26,divers,Consulting,EXP202400411,paid
412,SAP License,5711.29,SOFTWARE_LICENSE,Analysis and reporting tools for executives,2025-07-04,quarterly,Software_Licenses,EXP202500412,unpaid
413,Azure Services,761.89,CLOUD_HOSTING,PaaS for agile development,2024-12-13,monthly,Cloud_Services,EXP202400413,paid
414,Facebook Marketing,4003.0,SEO_PACKAGE,Marketing content creation for social media,2025-01-06,quarterly,Marketing,EXP202500414,paid
415,Laptop Purchase,6346.39,EQUIPMENT_UPGRADE,Networking equipment for infrastructure security,2025-01-17,annual,Equipment,EXP202500415,paid
416,DigitalOcean,165.19,PLATFORM_SERVICES,Scalable cloud hosting for business applications,2025-07-17,monthly,Cloud_Services,EXP202500416,paid
417,Windows Server License,5654.44,SOFTWARE_LICENSE,Analysis and reporting tools for executives,2025-01-09,quarterly,Software_Licenses,EXP202500417,unpaid
418,Monitor Display,1641.39,EQUIPMENT_UPGRADE,Networking equipment for infrastructure security,2024-08-31,annual,Equipment,EXP202400418,paid
419,Monitor Display,4191.65,INFRASTRUCTURE_INVESTMENT,IT equipment renewal for development team,2025-02-02,annual,Equipment,EXP202500419,paid
420,Contract Review,4423.53,COMPLIANCE_PROGRAM,Regulatory support for IT sector,2025-04-08,annual,Legal_Compliance,EXP202500420,paid
421,Conference Travel,772.24,BUSINESS_TRAVEL,Conference attendance for team training,2024-11-02,divers,Travel,EXP202400421,paid
422,Water Bill,360.83,UTILITIES_OFFICE,Heating and air conditioning charges for office,2025-06-19,monthly,Utilities,EXP202500422,paid
423,Network Equipment,2835.09,EQUIPMENT_UPGRADE,IT equipment renewal for development team,2025-05-01,annual,Equipment,EXP202500423,paid
424,Audit Services,5060.49,COMPLIANCE_PROGRAM,GDPR compliance audit for client data,2025-06-20,annual,Legal_Compliance,EXP202500424,paid
425,SAP License,23824.05,ENTERPRISE_LICENSE,Database system for clients and projects,2024-09-16,annual,Software_Licenses,EXP202400425,paid
426,Account Maintenance,193.22,TRANSACTION_FEES,Commission for international transfers,2024-11-13,monthly,Banking_Fees,EXP202400426,paid
427,Facebook Marketing,4794.37,CAMPAIGN_COSTS,Digital ad campaign targeting prospects,2024-12-20,quarterly,Marketing,EXP202400427,paid
428,Office Chair,6341.06,INFRASTRUCTURE_INVESTMENT,Networking equipment for infrastructure security,2024-07-23,annual,Equipment,EXP202400428,paid
429,Transaction Fees,927.24,BANK_CHARGES,Monthly account maintenance fee,2025-05-22,monthly,Banking_Fees,EXP202500429,paid
430,Banking Service,560.49,TRANSACTION_FEES,Currency exchange fees for export operations,2024-08-02,monthly,Banking_Fees,EXP202400430,paid
431,SEO Tools,2033.78,CAMPAIGN_COSTS,Corporate and e-commerce website development,2024-12-07,quarterly,Marketing,EXP202400431,paid
432,Compliance Review,1554.73,LEGAL_SERVICES,GDPR compliance audit for client data,2024-12-13,quarterly,Legal_Compliance,EXP202400432,paid
433,LinkedIn Recruiter,878.7,EMPLOYEE_PLATFORM,Recruitment platform for sourcing qualified candidates,2024-10-18,monthly,HR_Tools,EXP202400433,paid
434,Transaction Fees,941.11,FINANCIAL_SERVICES,Corporate credit card services for exec team,2025-05-04,monthly,Banking_Fees,EXP202500434,paid
435,Audit Services,2260.62,COMPLIANCE_AUDIT,Legal advice on client and supplier contracts,2025-04-08,quarterly,Legal_Compliance,EXP202500435,paid
436,IT Consulting,4295.13,PROFESSIONAL_CONSULTING,Digital transformation support,2024-11-20,divers,Consulting,EXP202400436,paid
437,DigitalOcean,819.43,CLOUD_HOSTING,Scalable cloud hosting for business applications,2024-10-04,monthly,Cloud_Services,EXP202400437,paid
438,Adobe Creative Suite,711.21,DIGITAL_TOOLS,User licenses to improve productivity,2025-06-09,monthly,Subscriptions,EXP202500438,paid
439,Banking Service,165.45,BANK_CHARGES,Monthly account maintenance fee,2025-05-24,monthly,Banking_Fees,EXP202500439,paid
440,Internet Service,1397.64,FACILITY_COSTS,Phone services for internal teams,2024-07-22,monthly,Utilities,EXP202400440,paid
441,Account Maintenance,278.15,BANK_CHARGES,Commission for international transfers,2025-04-07,monthly,Banking_Fees,EXP202500441,unpaid
442,HR Consulting,4138.49,BUSINESS_ADVISORY,Strategic business development consulting,2024-11-24,divers,Consulting,EXP202400442,paid
443,Skill Development,2452.46,PROFESSIONAL_TRAINING,Online courses for skills development,2024-08-02,quarterly,Training,EXP202400443,unpaid
444,Office Chair,1628.09,INFRASTRUCTURE_INVESTMENT,Networking equipment for infrastructure security,2024-10-07,annual,Equipment,EXP202400444,paid
445,Internet Service,1060.24,TELECOM_SERVICES,Phone services for internal teams,2025-06-02,monthly,Utilities,EXP202500445,paid
446,Hotel Accommodation,3842.61,CONFERENCE_TRAVEL,External training outside Casablanca,2024-08-20,divers,Travel,EXP202400446,paid
447,Office Chair,3404.51,OFFICE_HARDWARE,Networking equipment for infrastructure security,2024-12-12,divers,Equipment,EXP202400447,paid
448,Office Chair,3990.62,IT_EQUIPMENT,Networking equipment for infrastructure security,2024-12-07,divers,Equipment,EXP202400448,paid
449,SAP License,19080.64,SOFTWARE_SUITE,Database system for clients and projects,2025-04-10,annual,Software_Licenses,EXP202500449,paid
450,Google Cloud Platform,788.7,PLATFORM_SERVICES,Cloud computing for product development,2024-12-18,monthly,Cloud_Services,EXP202400450,paid
451,Strategic Consulting,7000.67,EXPERT_SERVICES,Strategic business development consulting,2025-03-28,divers,Consulting,EXP202500451,paid
452,Zoom Pro,368.21,SAAS_PLATFORM,User licenses to improve productivity,2025-02-12,monthly,Subscriptions,EXP202500452,paid
453,Office Stationery,63.98,WORKPLACE_SUPPLIES,Stationery and office supplies,2025-05-06,divers,Office_Supplies,EXP202500453,paid
454,Google Cloud Platform,1540.84,CLOUD_HOSTING,PaaS for agile development,2024-12-16,monthly,Cloud_Services,EXP202400454,paid
455,Website Development,4748.9,CAMPAIGN_COSTS,Corporate and e-commerce website development,2025-03-27,quarterly,Marketing,EXP202500455,paid
456,Monitor Display,4004.9,EQUIPMENT_UPGRADE,High-resolution monitors for workstations,2024-11-01,annual,Equipment,EXP202400456,paid
457,Network Equipment,6778.52,INFRASTRUCTURE_INVESTMENT,IT equipment renewal for development team,2025-03-18,annual,Equipment,EXP202500457,unpaid
458,Legal Consultation,8973.66,LEGAL_CONSULTATION,Regulatory support for IT sector,2025-03-06,annual,Legal_Compliance,EXP202500458,paid
459,Performance Tool,495.57,EMPLOYEE_PLATFORM,Online training platform for skill growth,2025-04-26,monthly,HR_Tools,EXP202500459,paid
460,GDPR Compliance,5797.63,COMPLIANCE_PROGRAM,Corporate status and governance review,2025-01-01,annual,Legal_Compliance,EXP202500460,paid
461,Azure Services,113.66,INFRASTRUCTURE_SAAS,Cloud computing for product development,2024-12-03,monthly,Cloud_Services,EXP202400461,unpaid
462,Oracle Database,7336.64,BUSINESS_SOFTWARE,Server license for IT infrastructure,2024-09-02,quarterly,Software_Licenses,EXP202400462,paid
463,International Transfer,335.95,BANK_CHARGES,Currency exchange fees for export operations,2024-12-02,monthly,Banking_Fees,EXP202400463,paid
464,Hotel Accommodation,3139.48,CONFERENCE_TRAVEL,Client site visit for project support,2025-06-11,divers,Travel,EXP202500464,paid
465,Legal Consultation,2521.75,LEGAL_SERVICES,GDPR compliance audit for client data,2024-09-10,quarterly,Legal_Compliance,EXP202400465,paid
466,Company Party,699.53,BUSINESS_MEAL,Team-building activity to improve cohesion,2024-10-22,divers,Entertainment,EXP202400466,unpaid
467,Workshop Attendance,671.2,CERTIFICATION_COURSE,Technical certification for IT team,2024-10-12,quarterly,Training,EXP202400467,paid
468,Office Heating,1232.54,TELECOM_SERVICES,Monthly electricity bill for Casablanca office,2024-09-28,monthly,Utilities,EXP202400468,paid
469,Team Building Event,871.32,TEAM_ACTIVITY,Monthly team lunch to maintain motivation,2024-12-10,divers,Entertainment,EXP202400469,paid
470,SEO Tools,1392.39,SEO_PACKAGE,SEO tools to improve online visibility,2025-02-16,quarterly,Marketing,EXP202500470,paid
471,Office Chair,5578.61,EQUIPMENT_UPGRADE,Networking equipment for infrastructure security,2024-11-30,annual,Equipment,EXP202400471,paid
472,Contract Review,11794.92,LEGAL_CONSULTATION,Corporate status and governance review,2025-05-07,annual,Legal_Compliance,EXP202500472,paid
473,Vehicle Insurance,8880.55,BUSINESS_INSURANCE,Office and equipment insurance,2025-03-09,annual,Insurance,EXP202500473,paid
474,Office Chair,6805.89,INFRASTRUCTURE_INVESTMENT,Networking equipment for infrastructure security,2025-04-10,annual,Equipment,EXP202500474,paid
475,Transaction Fees,421.2,BANK_CHARGES,Monthly account maintenance fee,2025-01-29,monthly,Banking_Fees,EXP202500475,paid
476,Printer Equipment,1801.58,EQUIPMENT_UPGRADE,High-resolution monitors for workstations,2025-04-01,annual,Equipment,EXP202500476,paid
477,Network Equipment,7154.12,INFRASTRUCTURE_INVESTMENT,IT equipment renewal for development team,2024-10-13,annual,Equipment,EXP202400477,paid
478,Windows Server License,6237.22,ENTERPRISE_LICENSE,Server license for IT infrastructure,2024-08-20,annual,Software_Licenses,EXP202400478,paid
479,Banking Service,731.81,FINANCIAL_SERVICES,Monthly account maintenance fee,2024-10-03,monthly,Banking_Fees,EXP202400479,paid
480,Laptop Purchase,473.89,OFFICE_HARDWARE,Ergonomic furniture for employee well-being,2025-06-17,divers,Equipment,EXP202500480,paid
481,Slack Premium,738.0,SAAS_PLATFORM,User licenses to improve productivity,2025-02-13,monthly,Subscriptions,EXP202500481,paid
482,Vehicle Insurance,13514.89,RISK_MANAGEMENT,Cyber risk coverage for client data,2024-09-25,annual,Insurance,EXP202400482,paid
483,Monitor Display,4937.32,IT_EQUIPMENT,IT equipment renewal for development team,2025-01-10,divers,Equipment,EXP202500483,paid
484,Phone Service,282.47,FACILITY_COSTS,Phone services for internal teams,2025-01-09,monthly,Utilities,EXP202500484,unpaid
485,ATS Software,1182.98,HR_SOFTWARE,Integrated HR system for payroll and leave,2025-05-04,monthly,HR_Tools,EXP202500485,paid
486,Currency Exchange,997.18,FINANCIAL_SERVICES,Commission for international transfers,2025-05-09,monthly,Banking_Fees,EXP202500486,paid
487,Compliance Review,2087.75,REGULATORY_REVIEW,Legal advice on client and supplier contracts,2024-11-07,quarterly,Legal_Compliance,EXP202400487,paid
488,Cloudflare,1332.03,PLATFORM_SERVICES,Cloud computing for product development,2025-04-11,monthly,Cloud_Services,EXP202500488,paid
489,Oracle Database,10602.61,ENTERPRISE_LICENSE,Database system for clients and projects,2025-02-25,annual,Software_Licenses,EXP202500489,paid
490,Phone Service,1043.57,UTILITIES_OFFICE,High-speed professional internet subscription,2024-12-06,monthly,Utilities,EXP202400490,paid
491,Salesforce License,3237.98,SOFTWARE_LICENSE,Analysis and reporting tools for executives,2024-08-25,quarterly,Software_Licenses,EXP202400491,paid
492,Contract Review,3938.08,COMPLIANCE_PROGRAM,Legal advice on client and supplier contracts,2025-06-07,annual,Legal_Compliance,EXP202500492,paid
493,Audit Services,9306.31,LEGAL_CONSULTATION,GDPR compliance audit for client data,2024-11-24,annual,Legal_Compliance,EXP202400493,paid
494,International Transfer,596.3,TRANSACTION_FEES,Currency exchange fees for export operations,2024-07-22,monthly,Banking_Fees,EXP202400494,paid
495,Business Trip,7607.19,CONFERENCE_TRAVEL,Conference attendance for team training,2025-02-02,divers,Travel,EXP202500495,unpaid
496,Electricity Bill,551.35,TELECOM_SERVICES,Monthly electricity bill for Casablanca office,2024-11-19,monthly,Utilities,EXP202400496,paid
497,Skill Development,2374.67,PROFESSIONAL_TRAINING,Leadership development program for executives,2025-07-01,quarterly,Training,EXP202500497,unpaid
498,Windows Server License,6996.08,TECH_PLATFORM,CRM platform to optimize sales tracking,2025-02-07,quarterly,Software_Licenses,EXP202500498,paid
499,Contract Review,9527.97,COMPLIANCE_PROGRAM,Corporate status and governance review,2024-09-28,annual,Legal_Compliance,EXP202400499,paid
500,Slack Premium,646.42,DIGITAL_TOOLS,Collaborative platform subscription for remote teams,2025-02-09,monthly,Subscriptions,EXP202500500,paid
501,SAP License,4401.03,BUSINESS_SOFTWARE,Database system for clients and projects,2024-12-23,quarterly,Software_Licenses,EXP202400501,paid
502,Adobe Creative Suite,459.72,DIGITAL_TOOLS,User licenses to improve productivity,2025-02-11,monthly,Subscriptions,EXP202500502,paid
503,Phone Service,419.66,UTILITIES_OFFICE,High-speed professional internet subscription,2024-09-03,monthly,Utilities,EXP202400503,paid
504,Google Ads,1504.09,SEO_PACKAGE,SEO tools to improve online visibility,2025-04-12,quarterly,Marketing,EXP202500504,paid
505,Performance Tool,695.69,EMPLOYEE_PLATFORM,Integrated HR system for payroll and leave,2025-07-03,monthly,HR_Tools,EXP202500505,paid
506,ATS Software,712.6,EMPLOYEE_PLATFORM,Integrated HR system for payroll and leave,2024-09-20,monthly,HR_Tools,EXP202400506,paid
507,DigitalOcean,363.33,CLOUD_HOSTING,PaaS for agile development,2024-10-30,monthly,Cloud_Services,EXP202400507,paid
508,Power BI Pro,4176.57,BUSINESS_SOFTWARE,Server license for IT infrastructure,2025-02-25,quarterly,Software_Licenses,EXP202500508,paid
509,IT Consulting,6155.86,EXPERT_SERVICES,Organizational performance audit,2024-08-11,divers,Consulting,EXP202400509,paid
510,Transaction Fees,336.63,BANK_CHARGES,Commission for international transfers,2025-04-13,monthly,Banking_Fees,EXP202500510,paid
511,Legal Consultation,6339.6,COMPLIANCE_PROGRAM,Regulatory support for IT sector,2025-04-29,annual,Legal_Compliance,EXP202500511,paid
512,Microsoft 365,796.38,DIGITAL_TOOLS,User licenses to improve productivity,2024-09-24,monthly,Subscriptions,EXP202400512,paid
513,Holiday Celebration,1554.32,BUSINESS_MEAL,Team-building activity to improve cohesion,2025-01-27,divers,Entertainment,EXP202500513,paid
514,LinkedIn Recruiter,908.33,HR_SOFTWARE,Online training platform for skill growth,2025-03-15,monthly,HR_Tools,EXP202500514,paid
515,Slack Premium,364.19,SAAS_PLATFORM,Collaborative platform subscription for remote teams,2024-10-10,monthly,Subscriptions,EXP202400515,paid
516,Network Equipment,1065.11,INFRASTRUCTURE_INVESTMENT,Networking equipment for infrastructure security,2024-09-28,annual,Equipment,EXP202400516,paid
517,Contract Review,10201.54,LEGAL_CONSULTATION,Corporate status and governance review,2025-04-21,annual,Legal_Compliance,EXP202500517,paid
518,Conference Travel,4074.91,CONFERENCE_TRAVEL,Business trip for new market development,2025-05-22,divers,Travel,EXP202500518,paid
519,Contract Review,2659.0,REGULATORY_REVIEW,Legal advice on client and supplier contracts,2025-07-14,quarterly,Legal_Compliance,EXP202500519,paid
520,Adobe Creative Suite,191.49,SAAS_PLATFORM,Creative suite for marketing and comms team,2024-12-08,monthly,Subscriptions,EXP202400520,unpaid
521,International Transfer,206.72,TRANSACTION_FEES,Currency exchange fees for export operations,2025-04-07,monthly,Banking_Fees,EXP202500521,paid
522,Printer Equipment,2484.31,EQUIPMENT_UPGRADE,IT equipment renewal for development team,2025-03-02,annual,Equipment,EXP202500522,paid
523,Vehicle Insurance,12185.32,PROFESSIONAL_COVERAGE,Cyber risk coverage for client data,2025-05-01,annual,Insurance,EXP202500523,paid
524,ATS Software,565.16,HR_SOFTWARE,Performance evaluation and talent development tools,2024-08-10,monthly,HR_Tools,EXP202400524,paid
525,Workday,1122.84,HR_SOFTWARE,Performance evaluation and talent development tools,2024-10-09,monthly,HR_Tools,EXP202400525,paid
526,Office Insurance,10090.84,PROFESSIONAL_COVERAGE,Professional liability insurance,2025-02-15,annual,Insurance,EXP202500526,paid
527,Vehicle Insurance,13592.04,PROFESSIONAL_COVERAGE,Cyber risk coverage for client data,2024-08-03,annual,Insurance,EXP202400527,paid
528,Slack Premium,328.51,SAAS_PLATFORM,Creative suite for marketing and comms team,2025-01-17,monthly,Subscriptions,EXP202500528,paid
529,Printer Equipment,1996.76,IT_EQUIPMENT,Networking equipment for infrastructure security,2024-08-24,divers,Equipment,EXP202400529,paid
530,Salesforce License,22927.28,ENTERPRISE_LICENSE,CRM platform to optimize sales tracking,2025-01-01,annual,Software_Licenses,EXP202500530,paid
531,Office Chair,5423.86,EQUIPMENT_UPGRADE,Ergonomic furniture for employee well-being,2025-04-24,annual,Equipment,EXP202500531,paid
532,Coffee Supplies,271.7,WORKPLACE_SUPPLIES,Coffee and snacks for team,2024-12-23,divers,Office_Supplies,EXP202400532,paid
533,SAP License,5957.76,BUSINESS_SOFTWARE,Database system for clients and projects,2024-12-09,quarterly,Software_Licenses,EXP202400533,paid
534,Audit Services,6303.64,COMPLIANCE_PROGRAM,Corporate status and governance review,2025-02-18,annual,Legal_Compliance,EXP202500534,paid
535,Banking Service,234.31,TRANSACTION_FEES,Monthly account maintenance fee,2024-08-04,monthly,Banking_Fees,EXP202400535,paid
536,Account Maintenance,691.39,TRANSACTION_FEES,Currency exchange fees for export operations,2024-11-24,monthly,Banking_Fees,EXP202400536,paid
537,International Transfer,667.47,TRANSACTION_FEES,Currency exchange fees for export operations,2025-05-11,monthly,Banking_Fees,EXP202500537,unpaid
538,Laptop Purchase,1599.8,TECH_PURCHASE,Ergonomic furniture for employee well-being,2025-06-09,divers,Equipment,EXP202500538,paid
539,Certification Course,1541.2,PROFESSIONAL_TRAINING,Management workshop for team leaders,2025-01-21,quarterly,Training,EXP202500539,paid
540,Health Insurance,6168.71,RISK_MANAGEMENT,Office and equipment insurance,2024-11-26,annual,Insurance,EXP202400540,unpaid
541,GDPR Compliance,2922.49,LEGAL_CONSULTATION,Regulatory support for IT sector,2025-05-09,annual,Legal_Compliance,EXP202500541,paid
542,Account Maintenance,544.78,FINANCIAL_SERVICES,Currency exchange fees for export operations,2025-06-03,monthly,Banking_Fees,EXP202500542,paid
543,Oracle Database,6564.96,TECH_PLATFORM,CRM platform to optimize sales tracking,2024-10-13,quarterly,Software_Licenses,EXP202400543,paid
544,GDPR Compliance,2450.93,REGULATORY_REVIEW,GDPR compliance audit for client data,2024-09-08,quarterly,Legal_Compliance,EXP202400544,unpaid
545,Network Equipment,1541.08,EQUIPMENT_UPGRADE,Ergonomic furniture for employee well-being,2025-02-16,annual,Equipment,EXP202500545,paid
546,Power BI Pro,9845.25,ENTERPRISE_LICENSE,CRM platform to optimize sales tracking,2025-04-21,annual,Software_Licenses,EXP202500546,paid
547,AWS Hosting,906.34,CLOUD_HOSTING,PaaS for agile development,2024-12-30,monthly,Cloud_Services,EXP202400547,paid
548,Monitor Display,6600.97,EQUIPMENT_UPGRADE,IT equipment renewal for development team,2024-12-02,annual,Equipment,EXP202400548,paid
549,Audit Services,2654.67,REGULATORY_REVIEW,Corporate status and governance review,2024-10-27,quarterly,Legal_Compliance,EXP202400549,paid
550,Compliance Review,2040.67,LEGAL_SERVICES,GDPR compliance audit for client data,2025-04-26,quarterly,Legal_Compliance,EXP202500550,paid
551,GitHub Enterprise,390.6,SAAS_PLATFORM,User licenses to improve productivity,2024-11-10,monthly,Subscriptions,EXP202400551,paid
552,Printer Equipment,7570.5,EQUIPMENT_UPGRADE,High-resolution monitors for workstations,2024-11-05,annual,Equipment,EXP202400552,paid
553,Printer Paper,613.99,OFFICE_MATERIALS,Cleaning supplies for workplace hygiene,2024-09-15,divers,Office_Supplies,EXP202400553,paid
554,IT Support,2247.15,REPAIR_SERVICE,Preventive maintenance of servers and infrastructure,2025-03-11,divers,Maintenance,EXP202500554,paid
555,Contract Review,3449.82,LEGAL_CONSULTATION,Legal advice on client and supplier contracts,2025-07-05,annual,Legal_Compliance,EXP202500555,paid
556,Cloudflare,383.12,CLOUD_HOSTING,PaaS for agile development,2024-07-30,monthly,Cloud_Services,EXP202400556,paid
557,BambooHR,429.93,HR_SOFTWARE,Integrated HR system for payroll and leave,2024-08-14,monthly,HR_Tools,EXP202400557,paid
558,Cloudflare,1594.84,CLOUD_HOSTING,PaaS for agile development,2025-06-05,monthly,Cloud_Services,EXP202500558,paid
559,Phone Service,771.38,TELECOM_SERVICES,Phone services for internal teams,2024-11-01,monthly,Utilities,EXP202400559,paid
560,Office Insurance,10789.68,RISK_MANAGEMENT,Professional liability insurance,2025-01-28,annual,Insurance,EXP202500560,paid
561,Office Stationery,432.71,WORKPLACE_SUPPLIES,Desk accessories for employee comfort,2025-06-30,divers,Office_Supplies,EXP202500561,unpaid
562,Vehicle Insurance,3869.63,RISK_MANAGEMENT,Legal protection for commercial disputes,2024-10-30,annual,Insurance,EXP202400562,paid
563,Internet Service,704.32,TELECOM_SERVICES,High-speed professional internet subscription,2024-10-06,monthly,Utilities,EXP202400563,paid
564,Performance Tool,728.86,EMPLOYEE_PLATFORM,Online training platform for skill growth,2024-12-11,monthly,HR_Tools,EXP202400564,paid
565,SAP License,6509.02,BUSINESS_SOFTWARE,Database system for clients and projects,2025-02-02,quarterly,Software_Licenses,EXP202500565,unpaid
566,Network Equipment,6398.83,INFRASTRUCTURE_INVESTMENT,Ergonomic furniture for employee well-being,2025-01-17,annual,Equipment,EXP202500566,paid
567,Cleaning Supplies,184.36,OFFICE_MATERIALS,Stationery and office supplies,2024-07-27,divers,Office_Supplies,EXP202400567,paid
568,Laptop Purchase,2086.98,EQUIPMENT_UPGRADE,IT equipment renewal for development team,2024-07-30,annual,Equipment,EXP202400568,paid
569,Health Insurance,7225.51,BUSINESS_INSURANCE,Legal protection for commercial disputes,2024-11-16,annual,Insurance,EXP202400569,paid
570,Electricity Bill,835.79,FACILITY_COSTS,Phone services for internal teams,2024-12-16,monthly,Utilities,EXP202400570,paid
571,Phone Service,459.87,UTILITIES_OFFICE,Monthly electricity bill for Casablanca office,2025-07-21,monthly,Utilities,EXP202500571,paid
572,GDPR Compliance,3409.28,LEGAL_CONSULTATION,GDPR compliance audit for client data,2024-09-12,annual,Legal_Compliance,EXP202400572,paid
573,Water Bill,559.97,TELECOM_SERVICES,Monthly electricity bill for Casablanca office,2025-01-21,monthly,Utilities,EXP202500573,paid
574,Microsoft 365,144.37,SAAS_PLATFORM,Creative suite for marketing and comms team,2025-07-01,monthly,Subscriptions,EXP202500574,paid
575,DigitalOcean,194.23,CLOUD_HOSTING,Scalable cloud hosting for business applications,2024-12-12,monthly,Cloud_Services,EXP202400575,paid
576,Water Bill,561.9,FACILITY_COSTS,Heating and air conditioning charges for office,2025-03-10,monthly,Utilities,EXP202500576,paid
577,Account Maintenance,364.17,FINANCIAL_SERVICES,Commission for international transfers,2024-12-01,monthly,Banking_Fees,EXP202400577,paid
578,Account Maintenance,500.6,TRANSACTION_FEES,Currency exchange fees for export operations,2024-09-06,monthly,Banking_Fees,EXP202400578,paid
579,Printer Equipment,1620.74,EQUIPMENT_UPGRADE,Networking equipment for infrastructure security,2024-12-07,annual,Equipment,EXP202400579,paid
580,Google Cloud Platform,183.54,INFRASTRUCTURE_SAAS,Scalable cloud hosting for business applications,2025-01-10,monthly,Cloud_Services,EXP202500580,paid
581,Cloudflare,1868.39,PLATFORM_SERVICES,Cloud computing for product development,2025-05-07,monthly,Cloud_Services,EXP202500581,unpaid
582,ATS Software,281.75,RECRUITMENT_TOOLS,Integrated HR system for payroll and leave,2024-12-05,monthly,HR_Tools,EXP202400582,unpaid
583,Currency Exchange,543.51,TRANSACTION_FEES,Currency exchange fees for export operations,2025-01-08,monthly,Banking_Fees,EXP202500583,paid
584,Network Equipment,5013.05,INFRASTRUCTURE_INVESTMENT,Networking equipment for infrastructure security,2024-11-03,annual,Equipment,EXP202400584,paid
585,Google Cloud Platform,1845.5,CLOUD_HOSTING,PaaS for agile development,2025-02-02,monthly,Cloud_Services,EXP202500585,paid
586,Team Building Event,1316.65,TEAM_ACTIVITY,Client dinner for business development,2025-04-03,divers,Entertainment,EXP202500586,paid
587,IT Consulting,6505.93,BUSINESS_ADVISORY,Organizational performance audit,2025-02-06,divers,Consulting,EXP202500587,paid
588,Performance Tool,940.67,EMPLOYEE_PLATFORM,Recruitment platform for sourcing qualified candidates,2024-10-10,monthly,HR_Tools,EXP202400588,paid
589,Legal Consultation,5153.62,COMPLIANCE_PROGRAM,Legal advice on client and supplier contracts,2025-01-14,annual,Legal_Compliance,EXP202500589,paid
590,Car Rental,7578.3,BUSINESS_TRAVEL,Business trip for new market development,2024-08-14,divers,Travel,EXP202400590,paid
591,Contract Review,2954.26,REGULATORY_REVIEW,GDPR compliance audit for client data,2024-12-16,quarterly,Legal_Compliance,EXP202400591,paid
592,BambooHR,852.7,HR_SOFTWARE,Performance evaluation and talent development tools,2025-06-19,monthly,HR_Tools,EXP202500592,paid
593,Office Heating,1177.61,FACILITY_COSTS,Phone services for internal teams,2025-05-21,monthly,Utilities,EXP202500593,paid
594,Water Bill,323.79,UTILITIES_OFFICE,Phone services for internal teams,2024-11-06,monthly,Utilities,EXP202400594,paid
595,DigitalOcean,985.71,INFRASTRUCTURE_SAAS,Cloud computing for product development,2024-10-15,monthly,Cloud_Services,EXP202400595,paid
