expense_id,title,amount,label,comments,expense_date,type,category,expense_number,status
204,Power BI Pro,14942.64,LICENCE_ENTREPRISE,Outils décisionnels,2024-08-10,annuel,Licences_Logicielles,EXP202400204,paid
205,Slack Premium,160.35,OUTILS_NUMÉRIQUES,Plateforme collaborative équipes à distance,2024-10-30,mensuel,Abonnements,EXP202400205,paid
206,Assurance cybersécurité,7626.51,COUVERTURE_PRO,Assurance bureau,2024-09-18,annuel,Assurances,EXP202400206,paid
207,Frais de change,268.58,FRAIS_BANQUE,Change devises,2025-02-24,mensuel,Frais_Bancaires,EXP202500207,paid
208,Consultation juridique,8031.12,PROGRAMME_CONFORMITÉ,Audit conformité RGPD,2025-07-25,annuel,Juridique_Conformité,EXP202500208,paid
209,Microsoft 365,334.81,ABONNEMENT_LOGICIEL,Outil vidéo pour réunions clients,2024-08-20,mensuel,Abonnements,EXP202400209,paid
210,Logiciel ATS,852.58,OUTILS_RECRUTEMENT,Outil évaluation performance,2024-10-07,mensuel,Outils_RH,EXP202400210,paid
211,Équipement réseau,4640.04,INVESTISSEMENT_INFRA,Écrans HD,2025-02-04,annuel,Équipement,EXP202500211,paid
212,Consultation juridique,1587.9,AUDIT_CONFORMITÉ,Appui réglementaire,2024-09-15,trimestriel,Juridique_Conformité,EXP202400212,paid
213,Service bancaire,854.63,FRAIS_BANQUE,Commission transfert,2024-12-21,mensuel,Frais_Bancaires,EXP202400213,paid
214,DigitalOcean,875.54,HÉBERGEMENT_CLOUD,Sécurité des données,2025-04-20,mensuel,Services_Cloud,EXP202500214,paid
215,Conseil RH,6036.51,AVIS_PRO,Conseil stratégique,2024-12-09,divers,Conseil,EXP202400215,paid
216,Audit de conformité,9109.9,PROGRAMME_CONFORMITÉ,Revue gouvernance,2024-09-08,annuel,Juridique_Conformité,EXP202400216,paid
217,Développement compétences,1530.65,CERTIFICATION,Certification IT,2025-07-23,trimestriel,Formations,EXP202500217,paid
218,Licence Salesforce,1749.9,PLATEFORME_TECHNIQUE,Outils décisionnels,2024-12-19,trimestriel,Licences_Logicielles,EXP202400218,paid
219,Facture eau,295.56,FRAIS_BUREAU,Téléphonie équipe interne,2024-10-06,mensuel,Services_Publiques,EXP202400219,paid
220,BambooHR,489.76,LOGICIEL_RH,Plateforme recrutement,2025-06-16,mensuel,Outils_RH,EXP202500220,paid
221,Service bancaire,334.08,FRAIS_BANQUE,Change devises,2025-03-18,mensuel,Frais_Bancaires,EXP202500221,paid
222,Assurance véhicule,9174.46,COUVERTURE_PRO,Assurance bureau,2025-07-22,annuel,Assurances,EXP202500222,paid
223,Assurance véhicule,2167.8,COUVERTURE_PRO,Cyber-risque,2024-12-07,annuel,Assurances,EXP202400223,paid
224,Transfert international,562.96,FRAIS_BANQUE,Frais de compte,2024-11-09,mensuel,Frais_Bancaires,EXP202400224,paid
225,Mutuelle santé,4526.78,COUVERTURE_PRO,Responsabilité civile,2025-07-17,annuel,Assurances,EXP202500225,paid
226,Achat ordinateur,1432.14,ACHAT_ÉQUIPEMENT,Écrans HD,2024-10-20,divers,Équipement,EXP202400226,paid
227,BambooHR,567.89,OUTILS_RECRUTEMENT,Formation continue en ligne,2024-08-31,mensuel,Outils_RH,EXP202400227,paid
228,Assurance bureau,9806.78,COUVERTURE_PRO,Assurance bureau,2025-02-19,annuel,Assurances,EXP202500228,paid
229,Facture électricité,1236.21,SERVICES_UTILITAIRES,Internet professionnel haut débit,2024-10-06,mensuel,Services_Publiques,EXP202400229,paid
230,Hébergement AWS,1588.86,INFRA_SAAS,Hébergement scalable,2025-06-24,mensuel,Services_Cloud,EXP202500230,paid
231,Licence SAP,5511.73,PLATEFORME_TECHNIQUE,Base données projets clients,2024-11-30,trimestriel,Licences_Logicielles,EXP202400231,paid
232,Base de données Oracle,3347.87,LICENCE_ENTREPRISE,CRM pour suivi ventes,2024-10-10,annuel,Licences_Logicielles,EXP202400232,paid
233,Frais tenue de compte,284.67,FRAIS_BANQUE,Change devises,2025-01-08,mensuel,Frais_Bancaires,EXP202500233,paid
234,Chauffage bureau,1068.02,SERVICES_UTILITAIRES,Facture électricité bureau Casablanca,2024-12-04,mensuel,Services_Publiques,EXP202400234,paid
235,Licence Salesforce,4939.53,PLATEFORME_TECHNIQUE,CRM pour suivi ventes,2025-01-04,trimestriel,Licences_Logicielles,EXP202500235,paid
236,Assurance responsabilité,3877.58,COUVERTURE_PRO,Responsabilité civile,2024-12-11,annuel,Assurances,EXP202400236,paid
237,DigitalOcean,1756.95,HÉBERGEMENT_CLOUD,Développement agile,2025-03-10,mensuel,Services_Cloud,EXP202500237,paid
238,Cloudflare,582.22,HÉBERGEMENT_CLOUD,Sécurité des données,2025-04-10,mensuel,Services_Cloud,EXP202500238,paid
239,Microsoft 365,331.32,OUTILS_NUMÉRIQUES,Outil vidéo pour réunions clients,2025-04-04,mensuel,Abonnements,EXP202500239,paid
240,Consultation juridique,3610.59,AUDIT_CONFORMITÉ,Conseil contrats,2024-10-07,trimestriel,Juridique_Conformité,EXP202400240,paid
241,Assurance cybersécurité,14729.12,COUVERTURE_PRO,Protection juridique,2025-03-11,annuel,Assurances,EXP202500241,paid
242,Cours en ligne,1213.74,ATELIER,Atelier management,2024-11-08,trimestriel,Formations,EXP202400242,paid
243,Cours en ligne,1232.63,CERTIFICATION,Cours en ligne,2025-04-16,trimestriel,Formations,EXP202500243,paid
244,Base de données Oracle,14511.63,LICENCE_ENTREPRISE,Outils décisionnels,2024-11-24,annuel,Licences_Logicielles,EXP202400244,unpaid
245,Google Ads,1726.13,CAMPAGNE_PUB,SEO visibilité web,2025-03-18,trimestriel,Marketing,EXP202500245,paid
246,GitHub Entreprise,328.58,ABONNEMENT_LOGICIEL,Plateforme collaborative équipes à distance,2025-03-24,mensuel,Abonnements,EXP202500246,paid
247,Facture électricité,882.32,TÉLÉCOM,Facture électricité bureau Casablanca,2025-03-14,mensuel,Services_Publiques,EXP202500247,paid
248,Frais de transaction,335.24,FRAIS_BANQUE,Change devises,2024-09-01,mensuel,Frais_Bancaires,EXP202400248,paid
249,Célébration annuelle,1520.24,ACTIVITÉ_EQUIPE,Événement interne trimestriel,2024-11-18,divers,Divertissement,EXP202400249,paid
250,Frais de change,861.06,FRAIS_BANQUE,Frais de compte,2025-02-02,mensuel,Frais_Bancaires,EXP202500250,paid
